Epoch: 0001 train_loss= 2.5876  train_acc= 0.1859  val_loss= 2.5385  val_acc= 0.2254  time= 1.9457 
Epoch: 0447 train_loss= 0.0396  train_acc= 1.0000  val_loss= 0.5098  val_acc= 0.9296  time= 0.1958 
Epoch: 0448 train_loss= 0.0427  train_acc= 1.0000  val_loss= 0.5170  val_acc= 0.9296  time= 0.1502 
Epoch: 0449 train_loss= 0.0411  train_acc= 1.0000  val_loss= 0.4701  val_acc= 0.9437  time= 0.1340 
Epoch: 0450 train_loss= 0.0356  train_acc= 1.0000  val_loss= 0.5137  val_acc= 0.9296  time= 0.1321 
Epoch: 0451 train_loss= 0.0359  train_acc= 1.0000  val_loss= 0.5258  val_acc= 0.9296  time= 0.1326 
Epoch: 0452 train_loss= 0.0367  train_acc= 1.0000  val_loss= 0.5298  val_acc= 0.9155  time= 0.1674 
Epoch: 0453 train_loss= 0.0358  train_acc= 1.0000  val_loss= 0.5518  val_acc= 0.9155  time= 0.1825 
Epoch: 0454 train_loss= 0.0341  train_acc= 1.0000  val_loss= 0.5896  val_acc= 0.9155  time= 0.1735 
Epoch: 0455 train_loss= 0.0339  train_acc= 1.0000  val_loss= 0.6030  val_acc= 0.9155  time= 0.1420 
Epoch: 0456 train_loss= 0.0331  train_acc= 1.0000  val_loss= 0.5304  val_acc= 0.9155  time= 0.1393 
Epoch: 0457 train_loss= 0.0321  train_acc= 1.0000  val_loss= 0.4598  val_acc= 0.9296  time= 0.1410 
Epoch: 0458 train_loss= 0.0328  train_acc= 1.0000  val_loss= 0.4385  val_acc= 0.9296  time= 0.1633 
Epoch: 0459 train_loss= 0.0371  train_acc= 0.9984  val_loss= 0.4482  val_acc= 0.9296  time= 0.1783 
Epoch: 0460 train_loss= 0.0332  train_acc= 1.0000  val_loss= 0.4054  val_acc= 0.9296  time= 0.1778 
Epoch: 0461 train_loss= 0.0310  train_acc= 1.0000  val_loss= 0.4219  val_acc= 0.9296  time= 0.1374 
Epoch: 0462 train_loss= 0.0302  train_acc= 1.0000  val_loss= 0.4259  val_acc= 0.9437  time= 0.1697 
Epoch: 0463 train_loss= 0.0288  train_acc= 1.0000  val_loss= 0.4625  val_acc= 0.9296  time= 0.1536 
Epoch: 0464 train_loss= 0.0298  train_acc= 1.0000  val_loss= 0.5035  val_acc= 0.9296  time= 0.1312 
Epoch: 0465 train_loss= 0.0331  train_acc= 1.0000  val_loss= 0.5494  val_acc= 0.9296  time= 0.1331 
Epoch: 0466 train_loss= 0.0319  train_acc= 1.0000  val_loss= 0.5275  val_acc= 0.9296  time= 0.1354 
Epoch: 0467 train_loss= 0.0318  train_acc= 1.0000  val_loss= 0.5342  val_acc= 0.9437  time= 0.1466 
Epoch: 0468 train_loss= 0.0315  train_acc= 1.0000  val_loss= 0.5381  val_acc= 0.9296  time= 0.1341 
Epoch: 0469 train_loss= 0.0306  train_acc= 1.0000  val_loss= 0.5725  val_acc= 0.9155  time= 0.1431 
Epoch: 0470 train_loss= 0.0290  train_acc= 1.0000  val_loss= 0.6333  val_acc= 0.9155  time= 0.1717 
Epoch: 0471 train_loss= 0.0291  train_acc= 1.0000  val_loss= 0.6400  val_acc= 0.9155  time= 0.1864 
Epoch: 0472 train_loss= 0.0277  train_acc= 1.0000  val_loss= 0.4948  val_acc= 0.9437  time= 0.1799 
Epoch: 0473 train_loss= 0.0317  train_acc= 1.0000  val_loss= 0.3570  val_acc= 0.9577  time= 0.1522 
Epoch: 0474 train_loss= 0.0363  train_acc= 1.0000  val_loss= 0.3168  val_acc= 0.9577  time= 0.1610 
Epoch: 0475 train_loss= 0.0371  train_acc= 1.0000  val_loss= 0.3295  val_acc= 0.9577  time= 0.1696 
Epoch: 0476 train_loss= 0.0329  train_acc= 1.0000  val_loss= 0.4079  val_acc= 0.9437  time= 0.1396 
Epoch: 0477 train_loss= 0.0301  train_acc= 1.0000  val_loss= 0.4427  val_acc= 0.9437  time= 0.1379 
Epoch: 0478 train_loss= 0.0321  train_acc= 1.0000  val_loss= 0.4514  val_acc= 0.9437  time= 0.1548 
Epoch: 0479 train_loss= 0.0314  train_acc= 0.9984  val_loss= 0.5011  val_acc= 0.9437  time= 0.1318 
Epoch: 0480 train_loss= 0.0266  train_acc= 1.0000  val_loss= 0.4827  val_acc= 0.9437  time= 0.1305 
Epoch: 0481 train_loss= 0.0285  train_acc= 1.0000  val_loss= 0.4710  val_acc= 0.9437  time= 0.1433 
Epoch: 0482 train_loss= 0.0300  train_acc= 1.0000  val_loss= 0.4851  val_acc= 0.9577  time= 0.1559 
Epoch: 0483 train_loss= 0.0302  train_acc= 1.0000  val_loss= 0.4740  val_acc= 0.9577  time= 0.1483 
Epoch: 0484 train_loss= 0.0303  train_acc= 1.0000  val_loss= 0.4922  val_acc= 0.9577  time= 0.1314 
Epoch: 0485 train_loss= 0.0274  train_acc= 1.0000  val_loss= 0.4920  val_acc= 0.9577  time= 0.1398 
Epoch: 0486 train_loss= 0.0253  train_acc= 1.0000  val_loss= 0.4998  val_acc= 0.9437  time= 0.1668 
Epoch: 0487 train_loss= 0.0230  train_acc= 1.0000  val_loss= 0.4918  val_acc= 0.9577  time= 0.1729 
Epoch: 0488 train_loss= 0.0243  train_acc= 1.0000  val_loss= 0.4761  val_acc= 0.9577  time= 0.1772 
Epoch: 0489 train_loss= 0.0254  train_acc= 1.0000  val_loss= 0.4728  val_acc= 0.9577  time= 0.1696 
Epoch: 0490 train_loss= 0.0247  train_acc= 1.0000  val_loss= 0.4344  val_acc= 0.9577  time= 0.1808 
Epoch: 0491 train_loss= 0.0259  train_acc= 1.0000  val_loss= 0.4040  val_acc= 0.9437  time= 0.1594 
Epoch: 0492 train_loss= 0.0254  train_acc= 1.0000  val_loss= 0.3788  val_acc= 0.9437  time= 0.1468 
Epoch: 0493 train_loss= 0.0234  train_acc= 1.0000  val_loss= 0.3694  val_acc= 0.9437  time= 0.1308 
Epoch: 0494 train_loss= 0.0241  train_acc= 1.0000  val_loss= 0.3913  val_acc= 0.9437  time= 0.1653 
Epoch: 0495 train_loss= 0.0230  train_acc= 1.0000  val_loss= 0.4741  val_acc= 0.9437  time= 0.1651 
Epoch: 0496 train_loss= 0.0240  train_acc= 1.0000  val_loss= 0.5155  val_acc= 0.9437  time= 0.1687 
Epoch: 0497 train_loss= 0.0233  train_acc= 1.0000  val_loss= 0.4945  val_acc= 0.9577  time= 0.1821 
Epoch: 0498 train_loss= 0.0234  train_acc= 1.0000  val_loss= 0.4463  val_acc= 0.9577  time= 0.1906 
Epoch: 0499 train_loss= 0.0235  train_acc= 1.0000  val_loss= 0.4932  val_acc= 0.9577  time= 0.1912 
Epoch: 0500 train_loss= 0.0247  train_acc= 1.0000  val_loss= 0.5295  val_acc= 0.9437  time= 0.1532 
Epoch: 0500  Test set results: loss= 0.5542  accuracy= 0.9451 
